country,name,count
DE,"Ali",12405
DE,"Marc",12303
DE,"Nico",12030
DE,"Dieter",11662
DE,"Manfred",11557
DE,"Rene",11471
DE,"Torsten",11470
DE,"Maik",11203
DE,"Dominik",11201
DE,"Heiko",11191
DE,"Holger",11010
DE,"Manuel",10723
DE,"Chris",10703
DE,"Mike",10688
DE,"Kai",10632
DE,"Rainer",10459
DE,"Thorsten",10441
DE,"Fabian",10359
DE,"Lars",10268
DE,"Lukas",10058
DE,"Felix",9694
DE,"Marcus",9636
DE,"Benjamin",9420
DE,"Hans",9382
DE,"Paul",9361
DE,"Tom",9134
DE,"Carsten",9113
DE,"Werner",8902
DE,"Johannes",8789
DE,"Ronny",8402
DE,"Timo",8336
DE,"Pascal",8325
DE,"Volker",8311
DE,"Roland",8273
DE,"Simon",8013
DE,"Norbert",7968
DE,"Julian",7787
DE,"Olaf",7410
DE,"Helmut",7327
DE,"Harald",7322
DE,"Mehmet",7305
DE,"Ingo",7273
DE,"Joachim",7194
DE,"Björn",7077
DE,"André",6987
DE,"Jonas",6918
DE,"Mustafa",6842
DE,"René",6728
DE,"Mathias",6698
DE,"Gerhard",6543
DE,"Axel",6434
DE,"Horst",6400
DE,"Karsten",6384
DE,"Andy",6305
DE,"Leon",6295
DE,"Marvin",6225
DE,"Rolf",6185
DE,"Udo",6148
DE,"Georg",6143
DE,"Günter",6032
DE,"Gerd",5799
DE,"Nils",5716
DE,"Detlef",5696
DE,"Christopher",5675
DE,"Heinz",5619
DE,"Enrico",5594
DE,"Robin",5481
DE,"Niklas",5476
DE,"Maximilian",5396
DE,"Josef",5378
DE,"Franz",5302
DE,"Steven",5099
DE,"Bernhard",5091
DE,"Ulrich",5070
DE,"Jochen",5032
DE,"Justin",4984
DE,"Ahmet",4759
DE,"Walter",4741
DE,"Hasan",4641
DE,"Mark",4595
DE,"Ahmad",4549
DE,"Denis",4538
DE,"Herbert",4464
DE,"Murat",4431
DE,"Mirko",4396
DE,"Eric",4387
DE,"Toni",4381
DE,"Guido",4381
DE,"Dietmar",4366
DE,"Marko",4267
DE,"Richard",4249
DE,"Adrian",4249
DE,"Karl",4168
DE,"Lutz",4146
DE,"Marius",4057
DE,"Reinhard",3991
DE,"Luca",3978
DE,"Achim",3966
DE,"Karl-Heinz",3865
DE,"Moritz",3852
DE,"Armin",3727
DE,"Roman",3684
DE,"Erik",3679
DE,"Ibrahim",3628
DE,"Reiner",3611
DE,"Danny",3567
DE,"Lothar",3535
DE,"Steve",3501
DE,"Lucas",3418
DE,"Hendrik",3368
DE,"Ben",3362
DE,"Tino",3330
DE,"Antonio",3253
DE,"Willi",3223
DE,"Hermann",3212
DE,"Nick",3192
DE,"Tobi",3187
DE,"Bastian",3146
DE,"Johann",3128
DE,"Hartmut",3125
DE,"Mohammad",3104
DE,"Siegfried",3087
DE,"Mohamed",3055
DE,"Rüdiger",3037
DE,"John",3004
DE,"Anton",3000
DE,"Kay",2956
DE,"Ralph",2949
DE,"Ahmed",2893
DE,"Rico",2859
DE,"Hüseyin",2834
DE,"Viktor",2783
DE,"Philip",2756
DE,"Alfred",2750
DE,"Ismail",2742
DE,"Kurt",2725
DE,"Maurice",2679
DE,"Juergen",2677
DE,"Wilfried",2622
DE,"Giuseppe",2551
DE,"Silvio",2549
DE,"Hannes",2530
DE,"Andi",2525
DE,"Harry",2507
DE,"Dominic",2485
DE,"Eugen",2467
DE,"Waldemar",2453
DE,"Henry",2407
DE,"Günther",2401
DE,"Rudolf",2371
DE,"Norman",2362
DE,"Micha",2351
DE,"Claus",2329
DE,"Hakan",2328
DE,"Yusuf",2324
DE,"Rudi",2299
DE,"Ronald",2298
DE,"Michel",2286
DE,"Pierre",2286
DE,"Benny",2279
DE,"Joerg",2272
DE,"Artur",2271
DE,"Flo",2263
DE,"Henning",2251
DE,"Jakob",2202
DE,"Heinrich",2156
DE,"Hans-Jürgen",2151
DE,"Leo",2150
DE,"Hubert",2138
DE,"Albert",2138
DE,"Mohammed",2131
DE,"Mohamad",2130
DE,"Deniz",2091
DE,"Sandro",2082
DE,"Osman",2072
DE,"Sergej",2064
DE,"Erwin",2047
DE,"Ivan",2047
DE,"Basti",2041
DE,"Fred",2034
DE,"Emre",2033
DE,"Adam",2019
DE,"Gregor",2013
DE,"Jannik",2004
DE,"Fritz",1996
DE,"Boris",1971
DE,"Malte",1969
DE,"Tony",1964
DE,"Erich",1953
DE,"Hassan",1928
DE,"Benedikt",1913
DE,"Can",1902
DE,"Sören",1897
DE,"Uli",1880
DE,"Raphael",1857
DE,"Tommy",1853
DE,"Roberto",1834
DE,"Arne",1831
DE,"Fatih",1816
DE,"Reinhold",1810
DE,"Omar",1806
DE,"Abdullah",1805
DE,"Angelo",1777
DE,"Maxi",1765
DE,"Francesco",1740
DE,"Eduard",1732
DE,"Jörn",1730
DE,"Metin",1723
DE,"Ricardo",1702
DE,"Salvatore",1700
DE,"Ömer",1695
DE,"Gerald",1689
DE,"Wilhelm",1675
DE,"Ma",1673
DE,"Bruno",1667
DE,"Niko",1663
DE,"Denny",1627
DE,"Ramazan",1619
DE,"Matze",1617
DE,"Henrik",1617
DE,"Orhan",1614
DE,"Torben",1610
DE,"Ulf",1610
DE,"Ludwig",1606
DE,"محمد",1601
DE,"Dustin",1576
DE,"Burkhard",1573
DE,"Mirco",1551
DE,"Marek",1535
DE,"Falk",1527
DE,"Friedrich",1525
DE,"Hans-Peter",1506
DE,"Jo",1503
DE,"Ernst",1499
DE,"Luis",1492
DE,"Serkan",1486
DE,"Nicolas",1486
DE,"Adnan",1481
DE,"Fabio",1457
DE,"Igor",1452
DE,"Halil",1452
DE,"Amir",1447
DE,"Otto",1430
DE,"Sami",1426
DE,"Phil",1424
DE,"Konstantin",1420
DE,"Gabriel",1416
DE,"Elias",1416
DE,"Kemal",1407
DE,"Jason",1398
DE,"Giovanni",1397
DE,"Clemens",1394
DE,"Kadir",1393
DE,"Konrad",1385
DE,"Carlos",1373
DE,"Bilal",1372
DE,"Yasin",1368
DE,"Julius",1366
DE,"Joe",1366
DE,"Vincent",1364
DE,"Bodo",1362
DE,"Jonathan",1359
DE,"Marian",1349
DE,"Theo",1349
DE,"Arno",1347
DE,"Michi",1343
DE,"Sinan",1343
DE,"Hans-Joachim",1336
DE,"Yannick",1325
DE,"Phillip",1316
DE,"Mahmoud",1303
DE,"Burak",1297
DE,"Erkan",1294
DE,"Edgar",1289
DE,"Adem",1276
DE,"Rafael",1267
DE,"Khaled",1254
DE,"Samir",1249
DE,"Ayhan",1248
DE,"Mert",1245
DE,"Joshua",1245
DE,"Valentin",1245
DE,"Samuel",1242
DE,"Kenan",1237
DE,"Christof",1232
DE,"Olli",1212
DE,"Andrej",1196
DE,"Cem",1189
DE,"Roger",1181
DE,"Noah",1180
DE,"Ole",1174
DE,"Winfried",1173
DE,"Heiner",1150
DE,"Friedhelm",1147
DE,"Don",1146
DE,"Louis",1141
DE,"Gunnar",1132
DE,"Arthur",1132
DE,"Thilo",1130
DE,"Karlheinz",1128
DE,"Till",1126
DE,"Ercan",1120
DE,"Enes",1115
DE,"Cengiz",1113
DE,"Niclas",1110
DE,"Dan",1104
DE,"Swen",1102
DE,"Bülent",1090
DE,"Sam",1089
DE,"Roy",1087
DE,"Erol",1082
DE,"Karim",1082
DE,"Aaron",1079
DE,"Eberhard",1074
DE,"Muhammed",1059
DE,"George",1053
DE,"Damian",1052
DE,"Lennart",1051
DE,"Alessandro",1046
DE,"Gökhan",1045
DE,"Michele",1040
DE,"Patrik",1038
DE,"Finn",1032
DE,"Hussein",1030
DE,"Gerrit",1029
DE,"Salih",1027
DE,"Vincenzo",1025
DE,"Manu",1023
DE,"Dani",1021
DE,"Piotr",1019
DE,"Helge",1017
DE,"Yilmaz",1010
DE,"Benni",996
DE,"Miguel",995
DE,"Oli",995
DE,"Hamza",988
DE,"Ron",987
DE,"Onur",986
DE,"Klaus-Dieter",977
DE,"Jannis",976
DE,"Joel",973
DE,"Jonny",969
DE,"Dave",967
DE,"Detlev",964
DE,"Erdal",953
DE,"Da",952
DE,"Krzysztof",947
DE,"Serdar",947
DE,"Aziz",946
DE,"Mahmut",942
DE,"Elmar",940
DE,"Musa",940
DE,"Vladimir",940
DE,"Jeremy",931
DE,"Kalle",929
DE,"Jack",928
DE,"Frederik",927
DE,"Kamil",925
DE,"Yannik",920
DE,"Marcin",919
DE,"Tilo",917
DE,"Hamid",906
DE,"Niels",899
DE,"Franco",899
DE,"Falko",897
DE,"Engin",893
DE,"Brian",893
DE,"Emil",884
DE,"Milan",880
DE,"Carlo",880
DE,"Kilian",875
DE,"Mo",872
DE,"Mesut",872
DE,"Eckhard",871
DE,"Recep",871
DE,"James",870
DE,"Knut",868
DE,"Abo",867
DE,"Ferhat",860
DE,"Georgios",860
DE,"Goran",857
DE,"Danilo",855
DE,"El",848
DE,"Rocco",843
DE,"Yasar",840
DE,"Eike",839
DE,"Reza",836
DE,"Süleyman",834
DE,"Nino",829
DE,"Tomasz",825
DE,"Lorenz",822
DE,"Julien",821
DE,"Wolfram",820
DE,"Dario",815
DE,"Selim",815
DE,"Kim",811
DE,"Andrzej",811
DE,"Dragan",810
DE,"Alois",806
DE,"An",804
DE,"Bert",799
DE,"Hagen",799
DE,"Ulli",799
DE,"Volkan",798
DE,"Said",796
DE,"Aydin",796
DE,"Constantin",796
DE,"Fabi",795
DE,"Gunter",789
DE,"Claudio",788
DE,"Ugur",787
DE,"Victor",786
DE,"Gordon",786
DE,"Ferdinand",784
DE,"Maxim",784
DE,"Tolga",781
DE,"Oleg",781
DE,"Jerome",780
DE,"Freddy",779
DE,"Bayram",779
DE,"Berthold",779
DE,"Zoran",776
DE,"Arnold",775
DE,"Ümit",773
DE,"Wolf",772
DE,"Guenter",769
DE,"Jamal",768
DE,"Marlon",767
DE,"Sedat",767
DE,"Jose",761
DE,"Kaan",760
DE,"Ewald",757
DE,"Mi",756
DE,"Eddy",755
DE,"Darius",748
DE,"Yunus",744
DE,"Ismet",743
DE,"Al",742
DE,"Mar",733
DE,"Luigi",732
DE,"Baris",731
DE,"Egon",730
DE,"Abdul",727
DE,"Arif",722
DE,"Ramon",714
DE,"Faruk",711
DE,"Vitali",709
DE,"Cedric",706
DE,"Ludger",706
DE,"Umut",704
DE,"Amin",703
DE,"Willy",701
DE,"Tarek",700
DE,"Domenico",698
DE,"Johnny",696
DE,"Ibo",695
DE,"Christos",694
DE,"Harun",694
DE,"Momo",690
DE,"Hansi",685
DE,"Ivo",685
DE,"Siggi",683
DE,"Klaus-Peter",683
DE,"Alan",679
DE,"ابو",679
DE,"Raimund",679
DE,"Karl Heinz",678
DE,"Emin",677
DE,"Emanuel",674
DE,"Erhan",674
DE,"Gert",674
DE,"Leonard",672
DE,"Leonardo",669
DE,"Nikolai",664
DE,"Serhat",661
DE,"Mariusz",660
DE,"Rick",656
DE,"Charly",656
DE,"Zeki",654
DE,"Erhard",652
DE,"Rob",650
DE,"Meik",649
DE,"Furkan",648
DE,"Patric",647
DE,"Juri",644
DE,"Heino",642
DE,"Domi",639
DE,"Oktay",639
DE,"Sahin",638
DE,"Fernando",638
DE,"Levent",637
DE,"Cemal",637
DE,"Robby",636
DE,"Mehdi",634
DE,"Alfons",634
DE,"Dima",634
DE,"Hauke",634
DE,"Thorben",633
DE,"Walid",631
DE,"Tristan",628
DE,"Ekrem",627
DE,"Sepp",627
DE,"Yves",626
DE,"Anthony",624
DE,"Dimitri",623
DE,"Kristian",623
DE,"Burhan",622
DE,"Cihan",621
DE,"Emrah",618
DE,"Tarik",616
DE,"Hans-Dieter",616
DE,"Ingolf",615
DE,"Hugo",615
DE,"Hardy",613
DE,"Sönke",612
DE,"Okan",611
DE,"Ilhan",610
DE,"Dawid",607
DE,"Ferdi",607
DE,"William",606
DE,"Nihat",605
DE,"Andrei",605
DE,"Dimitrios",601
DE,"Gino",600
DE,"Timm",598
DE,"De",594
DE,"Emir",593
DE,"Eren",591
DE,"Sergio",588
DE,"Lasse",587
DE,"Juan",586
DE,"Bogdan",584
DE,"Muhammad",584
DE,"Jimmy",584
DE,"Bekir",583
DE,"Edwin",582
DE,"Benno",581
DE,"Abu",580
DE,"Cristian",578
DE,"Alaa",578
DE,"Tuncay",577
DE,"Salim",577
DE,"Joseph",575
DE,"Dejan",572
DE,"Daniele",572
DE,"Pedro",571
DE,"Tomas",571
DE,"Gunther",570
DE,"Azad",570
DE,"احمد",568
DE,"Andrea",567
DE,"Oskar",567
DE,"Samet",566
DE,"Volkmar",566
DE,"Peer",565
DE,"Riccardo",562
DK,"Michael",4933
DK,"Thomas",4847
DK,"Peter",4815
DK,"Martin",4265
DK,"Henrik",4223
DK,"Lars",4120
DK,"Christian",3908
DK,"Morten",3880
DK,"Jesper",3796
DK,"Søren",3701
DK,"Anders",3511
DK,"Jan",3134
DK,"Mads",3008
DK,"Rasmus",2984
DK,"Kim",2852
DK,"Jens",2610
DK,"Mikkel",2539
DK,"Jacob",2306
DK,"Daniel",2247
DK,"Jonas",2214
DK,"Kasper",2139
DK,"Per",2134
DK,"Claus",2102
DK,"Simon",2082
DK,"Andreas",1998
DK,"Ole",1983
DK,"Frederik",1923
DK,"Brian",1878
DK,"Mathias",1801
DK,"Niels",1725
DK,"John",1720
DK,"Jakob",1714
DK,"Carsten",1647
DK,"Lasse",1621
DK,"Torben",1616
DK,"Emil",1592
DK,"Allan",1584
DK,"Kenneth",1580
DK,"Ali",1559
DK,"Jørgen",1528
DK,"Kristian",1495
DK,"Erik",1412
DK,"Flemming",1349
DK,"Dennis",1230
DK,"Casper",1229
DK,"Sebastian",1189
DK,"Alexander",1142
DK,"Hans",1130
DK,"Oliver",1086
DK,"Tobias",1071
DK,"Steen",1057
DK,"Bo",1047
DK,"Nicolai",1026
DK,"Ahmad",1009
DK,"Bjarne",994
DK,"David",962
DK,"Jeppe",942
DK,"Nikolaj",940
DK,"Patrick",932
DK,"Frank",927
DK,"Bent",911
DK,"René",907
DK,"Klaus",894
DK,"Finn",878
DK,"Magnus",871
DK,"Poul",861
DK,"Benjamin",841
DK,"Henning",808
DK,"Mark",758
DK,"Mogens",748
DK,"Mohammed",740
DK,"Tommy",737
DK,"Johnny",731
DK,"Rune",729
DK,"Karsten",725
DK,"Mohammad",724
DK,"Leif",707
DK,"Dan",692
DK,"Stefan",691
DK,"Kurt",675
DK,"Steffen",670
DK,"Alex",669
DK,"Rene",650
DK,"Mustafa",636
DK,"Nicklas",615
DK,"Christoffer",605
DK,"Ahmed",598
DK,"Philip",596
DK,"Mikael",589
DK,"Adam",570
DK,"Marcus",566
DK,"Mohamed",549
DK,"Tom",549
DK,"Victor",548
DK,"Preben",527
DK,"Mike",524
DK,"Ulrik",509
DK,"Palle",505
DK,"Troels",476
DK,"Johan",475
DK,"Hassan",469
DK,"Mohamad",465
DK,"Jonathan",457
DK,"Ibrahim",454
DK,"Benny",448
DK,"Arne",447
DK,"Jørn",444
DK,"Bjørn",437
DK,"Robert",435
DK,"Lucas",434
DK,"Kristoffer",431
DK,"Omar",428
DK,"Mehmet",427
DK,"Svend",426
DK,"Stig",425
DK,"Knud",418
DK,"Gert",417
DK,"Gustav",402
DK,"Chris",398
DK,"Kevin",395
DK,"William",369
DK,"Johannes",364
DK,"Sune",360
DK,"Kent",347
DK,"Mahmoud",344
DK,"Lukas",343
DK,"Anton",341
DK,"Marc",341
DK,"Ivan",337
DK,"Nick",333
DK,"Tim",332
DK,"Esben",325
DK,"Jimmy",325
DK,"Keld",324
DK,"Nicolaj",323
DK,"Niklas",315
DK,"Kaj",304
DK,"Max",300
DK,"Christopher",296
DK,"Kjeld",296
DK,"Asger",295
DK,"Ib",289
DK,"Jon",286
DK,"Hasan",284
DK,"Khaled",280
DK,"Bjarke",278
DK,"Joachim",277
DK,"Paul",267
DK,"Peder",263
DK,"Jack",256
DK,"Danny",255
DK,"Marco",254
DK,"Marius",253
DK,"Carl",251
DK,"Uffe",249
DK,"Bilal",244
DK,"Hussein",242
DK,"Erling",241
DK,"Sami",241
DK,"Ove",240
DK,"Thor",235
DK,"Jimmi",233
DK,"Oscar",229
DK,"Ahmet",228
DK,"Abdullah",226
DK,"Osman",222
DK,"Tonny",221
DK,"Abdul",220
DK,"Jannik",220
DK,"André",219
DK,"Theis",219
DK,"Amir",212
DK,"Muhammad",206
DK,"Nicolas",206
DK,"Elias",204
DK,"Asbjørn",204
DK,"Adnan",203
DK,"Karl",200
DK,"Ismail",199
DK,"Malthe",196
DK,"Murat",194
DK,"Viktor",192
DK,"Jes",189
DK,"Noah",188
DK,"Yusuf",188
DK,"Ronni",186
DK,"Adrian",184
DK,"Phillip",184
DK,"Nikolai",180
DK,"Markus",177
DK,"Joakim",173
DK,"Janus",172
DK,"Sven",171
DK,"Malik",170
DK,"Rolf",166
DK,"Nils",165
DK,"Poul Erik",165
DK,"Malte",165
DK,"Samir",163
DK,"Abu",161
DK,"Niclas",160
DK,"Hamza",158
DK,"Steven",156
DK,"Albert",156
DK,"Nicholas",156
DK,"Ebbe",155
DK,"Filip",155
DK,"Leo",155
DK,"Oskar",155
DK,"Ken",154
DK,"Helge",153
DK,"Richard",153
DK,"Gunnar",152
DK,"Samuel",150
DK,"Tomas",149
DK,"Anas",149
DK,"Muhammed",149
DK,"Danni",149
DK,"Walid",148
DK,"Børge",148
DK,"Jannick",148
DK,"Jamal",147
DK,"محمد",147
DK,"Khalid",147
DK,"Freddy",146
DK,"Birger",146
DK,"Silas",146
DK,"James",145
DK,"Lennart",145
DK,"Bruno",144
DK,"Alan",144
DK,"Hamid",144
DK,"Robin",143
DK,"Gabriel",142
DK,"Jim",140
DK,"Sam",140
DK,"Sten",140
DK,"Said",139
DK,"Youssef",139
DK,"August",138
DK,"Yasin",136
DK,"Vagn",135
DK,"Deniz",134
DK,"Egon",133
DK,"Aksel",133
DK,"Amin",132
DK,"Matias",132
DK,"Axel",131
DK,"Julius",131
DK,"Tony",129
DK,"Holger",129
DK,"Ramazan",128
DK,"Paw",124
DK,"Abo",124
DK,"Stephan",124
DK,"Kenn",123
DK,"Valdemar",123
DK,"Sonny",121
DK,"Khalil",121
DK,"Nicki",119
DK,"Kenny",119
DK,"Glenn",119
DK,"Torsten",118
DK,"Tue",117
DK,"Yousef",117
DK,"Heine",117
DK,"Aske",116
DK,"Tage",116
DK,"Leon",116
DK,"George",115
DK,"Andrei",115
DK,"Nichlas",113
DK,"Abbas",112
DK,"Abdi",112
DK,"Ronnie",111
DK,"Mario",110
DK,"Otto",109
DK,"Viggo",109
DK,"Felix",109
DK,"Reza",109
DK,"Karim",108
DK,"Toke",108
DK,"Thorbjørn",107
DK,"Claes",107
DK,"Hans Jørgen",106
DK,"Louis",106
DK,"Hakan",105
DK,"Rami",104
DK,"Salah",104
DK,"Villy",103
DK,"Alaa",103
DK,"Frede",101
DK,"Adem",101
DK,"Henry",100
DK,"Andy",100
DK,"Sigurd",99
DK,"Laurits",99
DK,"Fatih",98
DK,"Aage",98
DK,"Fadi",98
DK,"Sean",98
DK,"Denis",98
DK,"Amer",98
DK,"Eric",97
DK,"Charlie",97
DK,"Carlos",97
DK,"Bogdan",96
DK,"Julian",96
DK,"Ulrich",96
DK,"Samer",95
DK,"Marcin",94
DK,"Steffan",94
DK,"Adel",94
DK,"Peer",93
DK,"Jonatan",92
DK,"Andrew",92
DK,"Michel",92
DK,"Ian",92
DK,"Kamal",91
DK,"Kai",91
DK,"Kåre",91
DK,"Tarek",90
DK,"Jess",90
DK,"Soren",90
DK,"Kemal",90
DK,"Mikail",90
DK,"Hans Christian",89
DK,"Imran",89
DK,"Ayman",89
DK,"Jens Peter",88
DK,"Piotr",88
DK,"Antonio",88
DK,"Hadi",87
DK,"Georg",87
DK,"Josef",87
DK,"Verner",86
DK,"Orla",86
DK,"Pelle",86
DK,"Nabil",85
DK,"Azad",85
DK,"Bastian",85
DK,"Kenni",85
DK,"Matthias",84
DK,"ابو",83
DK,"Ruben",83
DK,"Hans Henrik",82
DK,"Halil",82
DK,"Tonni",82
DK,"Johnni",82
DK,"Metin",81
DK,"Joe",81
DK,"Mehdi",80
DK,"Jeff",80
DK,"Kaare",79
DK,"Alfred",79
DK,"Huseyin",78
DK,"Tomasz",78
DK,"Mahdi",78
DK,"Aleksander",78
DK,"Thorkild",78
DK,"Ammar",78
DK,"Cristian",78
DK,"Ömer",77
DK,"Emre",77
DK,"Maher",77
DK,"Orhan",76
DK,"Yunus",76
DK,"Serkan",75
DK,"Hugo",75
DK,"Mihai",75
DK,"Jens Christian",75
DK,"Kris",75
DK,"Luca",75
DK,"Abdallah",75
DK,"Younes",75
DK,"Florin",74
DK,"Ronny",73
DK,"Stephen",73
DK,"Hjalte",73
DK,"Musa",73
DK,"Krzysztof",73
DK,"Imad",72
DK,"Harry",72
DK,"Osama",72
DK,"Svend Erik",72
DK,"Kenan",72
DK,"Aziz",72
DK,"Mickey",71
DK,"Marcel",71
DK,"Gorm",71
DK,"Yahya",71
DK,"Enes",71
DK,"Sinan",71
DK,"Knud Erik",71
DK,"Pierre",71
DK,"Saleh",71
DK,"Ernst",70
DK,"Lau",70
DK,"Kian",70
DK,"Willy",70
DK,"Kresten",70
DK,"Saeed",69
DK,"احمد",69
DK,"Caspar",69
DK,"Jean",68
DK,"Joseph",68
DK,"Erkan",68
DK,"Vincent",68
DK,"Hüseyin",68
DK,"Hans-Henrik",68
DK,"Bayram",68
DK,"Harald",67
DK,"Ionut",66
DK,"Bob",66
DK,"Fredrik",66
DK,"Kennet",66
DK,"Teddy",66
DK,"Jason",65
DK,"Farid",65
DK,"Farhad",65
DK,"Omer",65
DK,"Alexandru",65
DK,"Marek",64
DK,"Ben",64
DK,"Michal",64
DK,"Nico",64
DK,"Poul-Erik",64
DK,"Zakaria",63
DK,"Juan",63
DK,"Emad",63
DK,"Cengiz",63
DK,"Rico",63
DK,"Mick",63
DK,"Bertram",63
DK,"Salih",63
DK,"Ayhan",62
DK,"Saad",62
DK,"Tahir",62
DK,"Heino",62
DK,"Ejvind",62
DK,"Mostafa",62
DK,"Hans Peter",62
DK,"Hani",62
DK,"Bekir",61
DK,"Ziad",61
DK,"Irfan",61
DK,"Wael",61
DK,"Rudi",61
DK,"Pedro",60
DK,"Sander",60
DK,"Sofus",60
DK,"Roman",60
DK,"Tore",60
DK,"Mahmut",60
DK,"Ryan",59
DK,"Yasar",59
DK,"Mesut",59
DK,"Dani",58
DK,"Grzegorz",58
DK,"Majid",58
DK,"Kadir",58
DK,"Kalle",58
DK,"Adil",58
DK,"Rachid",58
DK,"Marwan",58
DK,"Bassam",57
DK,"Salim",57
DK,"Ferhat",57
DK,"Charles",57
DK,"Haci",57
DK,"Nis",57
DK,"Tor",57
DK,"Frans",56
DK,"Anker",56
DK,"Hussain",56
DK,"Bave",56
DK,"Igor",56
DK,"Niels Jørgen",56
DK,"Kaspar",56
DK,"Tarik",56
DK,"Burhan",55
DK,"Jamil",55
DK,"Omid",55
DK,"Abed",55
DK,"Burak",54
DK,"Gregers",54
DK,"Jalal",54
DK,"Tariq",54
DK,"Roberto",53
DK,"Luis",53
DK,"Mohsen",53
DK,"Firat",53
DK,"Erol",53
DK,"Frits",52
DK,"Kamil",52
DK,"Ricky",52
DK,"Ejnar",52
DK,"Ghassan",52
DK,"Miguel",52
DK,"Yasser",52
DK,"Naser",52
DK,"Ibo",51
DK,"Faisal",51
DK,"Valentin",51
DK,"Dogan",51
DK,"Niels Erik",51
DK,"Roland",51
DK,"Rashid",50
DK,"Pablo",50
DK,"Alberto",50
DK,"Usman",50
DK,"Renè",50
DK,"Erdal",50
DK,"Asif",50
DK,"Mattias",50
DK,"Fouad",49
DK,"Laurids",49
DK,"Andre",49
DK,"Ralf",49
DK,"Mo",49
DK,"Jens Erik",49
DK,"Onur",49
DK,"Emmanuel",48
DK,"Klavs",48
DK,"Isa",48
DK,"Yilmaz",48
DK,"Marian",48
DK,"Majed",48
DK,"Jamie",48
DK,"Matthew",48
DK,"Nicky",48
DK,"Haider",48
DK,"Yassin",48
DK,"Eddie",48
DK,"Nasir",47
DK,"Steve",47
DK,"Nima",47
DK,"Olav",47
DK,"Haydar",47
DK,"Jawad",47
DK,"Serdar",47
DK,"Heinrich",47
DK,"Ercan",47
DK,"Povl",47
DK,"Raja",47
DK,"Habib",47
DK,"Ludvig",46
DK,"Patrik",46
DK,"Joel",46
DK,"Issa",45
DK,"Carlo",45
DK,"Prince",45
DK,"Shahid",45
DK,"Anthony",44
DK,"Jackie",44
DK,"Artur",44
DK,"Milan",44
DK,"Eigil",44
DK,"Amar",44
DK,"Hr",44
DK,"Arif",43
DK,"Justin",43
DK,"Diego",43
DK,"Hamed",43
DK,"Abdullahi",43
DK,"Hisham",43
DK,"Jasper",43
DK,"Ulf",43
DK,"Villads",43
DK,"Boris",43
DK,"Svend Aage",43
DK,"Akram",43
DK,"Masoud",43
DK,"Łukasz",43
DK,"Bobby",42
DK,"Isak",42
DK,"Harun",42
DK,"Damian",42
DK,"Bulent",42
DK,"Alireza",42
DK,"Vlad",42
DK,"Laust",42
DK,"Milad",42
DK,"Don",42
DK,"Mustapha",42
DK,"Cemal",42
DK,"Mik",42
DK,"Nader",42
DK,"Aron",41
DK,"Jakub",41
DK,"Hamudi",41
DK,"Syed",41
DK,"Bertil",41
DK,"Jose",41
DK,"Shadi",41
DK,"Recep",41
DK,"Cosmin",41
DK,"Catalin",41
DK,"Paweł",41
DK,"Ismet",40
EC,"Luis",4083
EC,"Carlos",3404
EC,"Jose",2857
EC,"Juan",2053
EC,"Jorge",2003
EC,"Fernando",1554
EC,"Angel",1513
EC,"David",1455
EC,"Javier",1317
EC,"Andres",1287
EC,"Diego",1265
EC,"Daniel",1244
EC,"Manuel",1199
EC,"Alex",1197
EC,"Miguel",1183
EC,"Victor",999
EC,"Eduardo",948
EC,"Marco",918
EC,"Patricio",915
EC,"Kevin",875
EC,"Jonathan",864
EC,"Pedro",853
EC,"Cristian",827
EC,"Pablo",823
EC,"Edison",821
EC,"Cesar",778
EC,"Bryan",741
EC,"Julio",738
EC,"Francisco",714
EC,"Alejandro",706
EC,"Darwin",687
EC,"Alexander",685
EC,"Wilson",678
EC,"Marcelo",678
EC,"Santiago",663
EC,"Edwin",654
EC,"Gabriel",652
EC,"Jaime",636
EC,"Mario",627
EC,"Roberto",620
EC,"Edgar",615
EC,"Antonio",607
EC,"Freddy",600
EC,"Juan Carlos",600
EC,"Ricardo",598
EC,"Xavier",594
EC,"Oscar",565
EC,"Ivan",563
EC,"Byron",547
EC,"José",547
EC,"Jhon",527
EC,"Anthony",527
EC,"Fabian",525
EC,"Joel",521
EC,"Paul",520
EC,"Leonardo",515
EC,"Mauricio",504
EC,"Erick",503
EC,"Segundo",498
EC,"Alberto",494
EC,"Christian",491
EC,"Adrian",484
EC,"Cristhian",476
EC,"Geovanny",476
EC,"Franklin",467
EC,"Danny",451
EC,"Henry",450
EC,"Milton",445
EC,"Jefferson",439
EC,"Hugo",434
EC,"Enrique",431
EC,"Vicente",415
EC,"Gustavo",413
EC,"Raul",413
EC,"Alfredo",408
EC,"Jimmy",406
EC,"Josue",405
EC,"Sebastian",405
EC,"Marcos",403
EC,"Hector",403
EC,"Oswaldo",400
EC,"Nelson",395
EC,"Walter",386
EC,"William",385
EC,"Stalin",370
EC,"Steven",367
EC,"Dario",366
EC,"Jose Luis",353
EC,"Rafael",351
EC,"Rodrigo",348
EC,"Wilmer",341
EC,"Junior",341
EC,"Omar",335
EC,"Alexis",334
EC,"Jesus",322
EC,"Jairo",321
EC,"Jhonny",319
EC,"Galo",318
EC,"Richard",315
EC,"Mateo",313
EC,"Andrés",303
EC,"Ramiro",302
EC,"Andy",297
EC,"Ruben",295
EC,"Fabricio",293
EC,"Guillermo",289
